SORTEREN;Wegbeheerder;Name (verplicht) - max 63 karakters;DescriptiveName (optioneel) - max 63 karakters;Alias (optioneel) - max 255 karakters;Latitude;Longitude;TLC/Inters.;RoadRegulatorID;IntersectionID;TlcIdentifier;UniqueID;Volg-Id;(wordt) iVRI;VRA ID;TLC;ITS applicatie;RIS;UC3;UC4;UC5.1;UC5.2;;
3139500120;Provincie Noord-Brabant;VRI810;N284 - De Wijer  Hapert;;51,3701400;5,2692970;TLC;31395;;7AA30078;04F10BC2-8AB4-45E8-971A-9234F60C05EE;120;Ja;V90622;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3139500130;Provincie Noord-Brabant;VRI583;N284 - Verbindingsweg te Hapert;;51,3689200;5,2757000;TLC;31395;;7AA30082;A1BC78DD-3B8B-47B2-89D4-F06A901F4DEC;130;Ja;V90619;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3139500140;Provincie Noord-Brabant;VRI585;N284 - Kapelweg te  Hapert;;51,3630970;5,2712730;TLC;31395;;7AA3008C;61A4D056-A4EB-4D38-A568-B7928BE867CD;140;Ja;V90620;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3139500150;Provincie Noord-Brabant;VRI586;N284 - Eerselsedijk te  Hapert;;51,3553770;5,2721330;TLC;31395;;7AA30096;552936EA-279F-4EDE-ABF8-C1DE6FC4BFAD;150;Ja;V90621;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3139500160;Provincie Noord-Brabant;VRI858;N612 - Rochadeweg te Someren;;51,4496030;5,6815660;TLC;31395;;7AA300A0;59845EA9-54C2-405A-B2C1-C1525FF9207F;160;Ja;V20020;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3139500170;Provincie Noord-Brabant;VRI446;N270 - Raktseweg te Deurne;;51,4691240;5,7378360;TLC;31395;;7AA300AA;6A45C8AC-5319-4878-81AD-BC5D6897289E;170;Ja;V908390;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3139500180;Provincie Noord-Brabant;KP 443;N270 Binderendreef te Deurne;;51,4662860;5,7726990;TLC;31395;;7AA300B4;D5304986-7ECA-485E-BC04-4CCF273AEEE0;180;Ja;V80113;Swarco;Dynniq;Swarco;Ja;Ja;Nee;Nee;;
3139500190;Provincie Noord-Brabant;K 620;N261 Midden Brabantlaan / Europalaan;;51,6542420;5,0556030;TLC;31395;;7AA300BE;159126FC-3B49-4F96-9AFA-4D9F97EDDA55;190;Ja;200.168;Swarco;;Swarco;;;;;;
3139500200;Provincie Noord-Brabant;K 621;N261 Hoorst / Europalaan;;51,6539230;5,0533490;TLC;31395;;7AA300C8;24CF7CCA-FC3F-4760-AB96-E96FA5FEA155;200;Ja;200.188;Swarco;;Swarco;;;;;;
3139500210;Provincie Noord-Brabant;VRI395_tlc;N285 - Westrand;;51,6519550;4,5865130;TLC;31395;;7AA300D2;6C82852F-F94E-4074-AADE-6A48E0553BFF;210;;;;;;;;;;;
3139500211;Provincie Noord-Brabant;VRI395_1;N285 - Westrand;;51,6520380;4,5861470;Intersection;31395;211;;;211;;;;;;;;;;;
3139500220;Provincie Noord-Brabant;VRI938_tlc;N277 - Erfsestraat ;;51,7887140;5,6588750;TLC;31395;;7AA300DC;E54B17BD-3984-4B3B-AC84-B7FDDF70245B;220;;;;;;;;;;;
3139500221;Provincie Noord-Brabant;VRI938_1;N277 - Erfsestraat;;51,7883430;5,6590530;Intersection;31395;221;;;221;;;;;;;;;;;
3139500230;Provincie Noord-Brabant;VRI532_tlc;N631 - Nassaulaan;;51,5881840;4,9028930;TLC;31395;;7AA300E6;866D930B-B306-4489-9C9A-843EC26472A6;230;;;;;;;;;;;
3139500231;Provincie Noord-Brabant;VRI532_1;N631 - Nassaulaan;;51,5880550;4,9031830;Intersection;31395;231;;;231;;;;;;;;;;;
3139500240;Provincie Noord-Brabant;VRI926;N279 - Rembrandtlaan te Veghel;;51,6095936;5,5314359;TLC;31395;;7AA300F0;DD2BDEFA-5D22-4649-AA72-501AE38CD233;240;ja;;;;;;;;;;
3139500241;Provincie Noord-Brabant;VRI926_1;;;51,6091597;5,5312590;Intersection;31395;241;;;241;;;;;;;;;;;
3139500250;Provincie Noord-Brabant;VRI928;N279 - De Amert te Veghel;;51,6193465;5,5124800;TLC;31395;;7AA300FA;9EA0353A-A042-4AA0-B1EA-1106A7B212CA;250;ja;;;;;;;;;;
3139500251;Provincie Noord-Brabant;VRI928_1;;;51,6193663;5,5121021;Intersection;31395;251;;;251;;;;;;;;;;;
3139500260;Provincie Noord-Brabant;VRI931;N279 - Zuidkade te Veghel;;51,6121217;5,5258446;TLC;31395;;7AA30104;E9AADD22-286C-4000-AA9F-448CFCE47CEB;260;ja;;;;;;;;;;
3139500261;Provincie Noord-Brabant;VRI931_1;;;51,6118892;5,5260821;Intersection;31395;261;;;261;;;;;;;;;;;
3139500270;Provincie Noord-Brabant;VRI939;N279 - NCB-laan te Veghel;;51,6158251;5,5192261;TLC;31395;;7AA3010E;E52D6CA6-8E9F-47C9-9ECB-FD544CB5EC56;270;ja;;;;;;;;;;
3139500271;Provincie Noord-Brabant;VRI939_1;;;51,6157484;5,5188936;Intersection;31395;271;;;271;;;;;;;;;;;
3139500280;Provincie Noord-Brabant;VRI951;N279 - A50 zuid te Veghel;;51,6234282;5,5490360;TLC;31395;;7AA30118;7FE87216-EBDA-42A4-AAE0-0B7ED2484498;280;ja;;;;;;;;;;
3139500281;Provincie Noord-Brabant;VRI951_1;;;51,6232216;5,5049788;Intersection;31395;281;;;281;;;;;;;;;;;
3139500290;Provincie Noord-Brabant;VRI952;N279 - A50 west te Veghel;;51,6250642;5,5020477;TLC;31395;;7AA30122;8E101550-10F1-48C3-BC6D-F3202BE3C9BC;290;ja;;;;;;;;;;
3139500291;Provincie Noord-Brabant;VRI952_1;;;51,6251007;5,5015624;Intersection;31395;291;;;291;;;;;;;;;;;
3139500300;Provincie Noord-Brabant;VRI529;N260 - Tilburgsebaan te Gilze;;51,5448290;4,9544420;TLC;31395;;7AA3012C;60198E5C-B4C6-48FD-9F33-64335DA36198;300;nee;;;;;;;;;;
3139500301;Provincie Noord-Brabant;VRI529_1;;;51,5449020;4,9540290;Intersection;31395;301;;;301;;;;;;;;;;;
3139500310;Provincie Noord-Brabant;VRI622;N261 - Bevrijdingsweg te Sprang-Capelle;;51,6653450;5,0558180;TLC;31395;;7AA30136;BC77B6F6-C877-4E48-9AD9-0F103452FD5C;310;nee;;;;;;;;;;
3139500311;Provincie Noord-Brabant;VRI622_1;;;51,6654940;5,0560030;Intersection;31395;311;;;311;;;;;;;;;;;
3139500320;Provincie Noord-Brabant;VRI543;N264 - Oeffeltseweg (A73 west) te Haps;;51,6916600;5,8861530;TLC;31395;;7AA30140;07BA95C4-5FE3-4F30-AF2D-D553464F8184;320;nee;;;;;;;;;;
3139500321;Provincie Noord-Brabant;VRI543_1;;;51,6915080;5,8858100;Intersection;31395;321;;;321;;;;;;;;;;;
3139500330;Provincie Noord-Brabant;VRI700;N264 - Oeffeltseweg (A73 oost) te Haps;;51,6919490;5,8901350;TLC;31395;;7AA3014A;2E988B0F-8E0E-4FDC-9325-D0713776B261;330;nee;;;;;;;;;;
3139500331;Provincie Noord-Brabant;VRI700_1;;;51,6919030;5,8906580;Intersection;31395;331;;;331;;;;;;;;;;;
3139500340;Provincie Noord-Brabant;VRI710;N264 - Oeffeltseweg (ambulance uitrit) te Haps;;51,6910350;5,8822020;TLC;31395;;7AA30154;14952622-A533-4A7B-8730-D59FCC62FF56;340;nee;;;;;;;;;;
3139500341;Provincie Noord-Brabant;VRI710_1;;;51,6908450;5,8824630;Intersection;31395;341;;;341;;;;;;;;;;;
3139500350;Provincie Noord-Brabant;VRI711;N264 - Oeffeltseweg/Schuttersweg te Haps;;51,6903330;5,8789630;TLC;31395;;7AA3015E;FCF90F43-D3C3-4F72-B60C-889E0B81923F;350;nee;;;;;;;;;;
3139500351;Provincie Noord-Brabant;VRI711_1;;;51,6905710;5,8787330;Intersection;31395;351;;;351;;;;;;;;;;;
3139500360;Provincie Noord-Brabant;VRI712;N264 - Oeffeltseweg/ De Bengels te Haps;;51,6897900;5,8795420;TLC;31395;;7AA30168;EEE8A512-1F72-4C52-95E6-0FA061B00910;360;nee;;;;;;;;;;
3139500361;Provincie Noord-Brabant;VRI712_1;;;51,6895190;5,8794000;Intersection;31395;361;;;361;;;;;;;;;;;
3139500370;Provincie Noord-Brabant;VRI935;N264 - Beugenseweg te Oeffelt;;51,6934290;5,9390780;TLC;31395;;7AA30172;B40C6D2D-E695-4C0A-8496-634EF0ACC001;370;nee;;;;;;;;;;
3139500371;Provincie Noord-Brabant;VRI935_1;;;51,6934010;5,9395570;Intersection;31395;371;;;371;;;;;;;;;;;
3139500380;Provincie Noord-Brabant;VRI863;N266 - Sluisstraat te Someren;;51,3520420;5,7424790;TLC;31395;;7AA3017C;A7979C04-3749-45C4-BE3C-BF2F7E1ACDE6;380;nee;;;;;;;;;;
3139500381;Provincie Noord-Brabant;VRI863_1;;;51,3519140;5,7427190;Intersection;31395;381;;;381;;;;;;;;;;;
3139500390;Provincie Noord-Brabant;VRI780;N268 - A17 noord te Oud-Gastel;;51,5697710;4,4698210;TLC;31395;;7AA30186;A146EAA5-891A-44DA-BC05-369ADC2702E5;390;nee;;;;;;;;;;
3139500391;Provincie Noord-Brabant;VRI780_1;;;51,5699810;4,4697110;Intersection;31395;391;;;391;;;;;;;;;;;
3139500400;Provincie Noord-Brabant;VRI787;N268 - A17 zuid te Oud-Gastel;;51,5671290;4,4713770;TLC;31395;;7AA30190;CB8EDF7B-5490-4390-85CC-B01BE2BD9DE2;400;nee;;;;;;;;;;
3139500401;Provincie Noord-Brabant;VRI787_1;;;51,5673060;4,4712920;Intersection;31395;401;;;401;;;;;;;;;;;
3139500410;Provincie Noord-Brabant;VRI425;N272 - A73 oost/west te Boxmeer;;51,6380590;5,9219990;TLC;31395;;7AA3019A;BDFF318A-A468-46EF-94B4-3F5390F71B97;410;nee;;;;;;;;;;
3139500411;Provincie Noord-Brabant;VRI425_1;west;;51,6381420;5,9217520;Intersection;31395;411;;;411;;;;;;;;;;;
3139500420;Provincie Noord-Brabant;VRI425_2;oost;;51,6395940;5,9234360;Intersection ;31395;;7AA301A4;394317A2-6474-425A-BAAD-0350E3F3ED13;420;;;;;;;;;;;
3139500430;Provincie Noord-Brabant;VRI500;N279 - Morgenstraat te Keldonk;;51,5853800;5,5754280;TLC;31395;;7AA301AE;7CEE0E53-6FA6-4E46-94DE-46A5460CE996;430;nee;;;;;;;;;;
3139500431;Provincie Noord-Brabant;VRI500_1;;;51,5855510;5,5753490;Intersection;31395;431;;;431;;;;;;;;;;;
3139500440;Provincie Noord-Brabant;VRI525;N282 - Europalaan te Rijen;;51,5753980;4,9362550;TLC;31395;;7AA301B8;973604CE-2308-4D7B-8BDC-77EB468DCA19;440;nee;;;;;;;;;;
3139500441;Provincie Noord-Brabant;VRI525_1;;;51,5751580;4,9364370;Intersection;31395;441;;;441;;;;;;;;;;;
3139500450;Provincie Noord-Brabant;VRI611;N282 - Burgemeester Ballingsweg te Rijen;;51,5729780;4,9497660;TLC;31395;;7AA301C2;3C874553-43F4-43AD-A67D-CDB7DC47FA2A;450;nee;;;;;;;;;;
3139500451;Provincie Noord-Brabant;VRI611_1;;;51,5726690;4,9497440;Intersection;31395;451;;;451;;;;;;;;;;;
3139500460;Provincie Noord-Brabant;VRI612;N282 - Julianastraat te Rijen;;51,5769030;4,9257400;TLC;31395;;7AA301CC;319E1B11-AEB0-44A5-B39E-0BB6F29E2AC2;460;nee;;;;;;;;;;
3139500461;Provincie Noord-Brabant;VRI612_1;;;51,5770600;4,9260760;Intersection;31395;461;;;461;;;;;;;;;;;
3139500470;Provincie Noord-Brabant;VRI613;N282 - Oosterhoutseweg te Rijen;;51,5800210;4,9091750;TLC;31395;;7AA301D6;83EC9B64-812E-42D1-AA6B-9255A3B2B2A3;470;nee;;;;;;;;;;
3139500471;Provincie Noord-Brabant;VRI613_1;;;51,5801820;4,9089590;Intersection;31395;471;;;471;;;;;;;;;;;
3139500480;Provincie Noord-Brabant;VRI731;N282 - Spoorstraat te Dorst;;51,5897390;4,8582820;TLC;31395;;7AA301E0;DFD2CCD8-AEC5-44B6-A5A9-5DBC8E1F8BF0;480;nee;;;;;;;;;;
3139500481;Provincie Noord-Brabant;VRI731_1;;;51,5895050;4,8585660;Intersection;31395;481;;;481;;;;;;;;;;;
3139500490;Provincie Noord-Brabant;VRI131;N284 - Bleyenhoek / Raambrug te Bladel;;51,3616130;5,2045130;TLC;31395;;7AA301EA;047C27E0-755D-4631-9EE7-A4CAF6B4F4D1;490;nee;;;;;;;;;;
3139500491;Provincie Noord-Brabant;VRI131_1;;;51,3617580;5,2049210;Intersection;31395;491;;;491;;;;;;;;;;;
3139500500;Provincie Noord-Brabant;VRI902;N285 - A59 zuid te Terheijden;;51,6564750;4,7574010;TLC;31395;;7AA301F4;5A50A9A1-778D-4025-B949-70F7E3614BEF;500;nee;;;;;;;;;;
3139500501;Provincie Noord-Brabant;VRI902_1;;;51,6556070;4,7576020;Intersection;31395;501;;;501;;;;;;;;;;;
3139500510;Provincie Noord-Brabant;VRI902_2;;;51,6569280;4,7570680;Intersection ;31395;;7AA301FE;592F96C1-1694-4757-8265-5AED7E4CB1F6;510;;;;;;;;;;;
3139500520;Provincie Noord-Brabant;VRI992;N285 - Prins Hendrikstraat te Zevenbergen;;51,6466680;4,6101990;TLC;31395;;7AA30208;1E75CD8B-97BF-44C5-88BD-440CAE975CF2;520;nee;;;;;;;;;;
3139500521;Provincie Noord-Brabant;VRI992_1;;;51,6467920;4,6105350;Intersection;31395;521;;;521;;;;;;;;;;;
3139500530;Provincie Noord-Brabant;VRI993;N285 - Oranjelaan te Zevenbergen;;51,6501920;4,6058550;TLC;31395;;7AA30212;DCCA980A-9076-4E23-B9F5-262FB25EA18C;530;nee;;;;;;;;;;
3139500531;Provincie Noord-Brabant;VRI993_1;;;51,6504660;4,6057950;Intersection;31395;531;;;531;;;;;;;;;;;
3139500540;Provincie Noord-Brabant;VRI537;N286 - Westelijke aansluiting A4 te Steenbergen;;51,5434440;4,2915630;TLC;31395;;7AA3021C;AD083F01-877C-450F-8B4C-1F4CD1499E00;540;nee;;;;;;;;;;
3139500541;Provincie Noord-Brabant;VRI537_1;;;51,5433390;4,2912980;Intersection;31395;541;;;541;;;;;;;;;;;
3139500550;Provincie Noord-Brabant;VRI538;N286 - Steenbergseweg te Steenbergen;;51,5433520;4,2851770;TLC;31395;;7AA30226;EACC55D9-9D59-4B7E-9514-AB37DC6D15B9;550;nee;;;;;;;;;;
3139500551;Provincie Noord-Brabant;VRI538_1;;;51,5432280;4,2855780;Intersection;31395;551;;;551;;;;;;;;;;;
3139500560;Provincie Noord-Brabant;VRI966;N289 -Aviolandalaan te Hoogerheide;;51,4373800;4,3313280;TLC;31395;;7AA30230;A7A97893-6641-4B10-942C-0598E0557536;560;;;;;;;;;;;
3139500561;Provincie Noord-Brabant;VRI966_1;;;51,4371390;4,3312210;Intersection;31395;561;;;561;;;;;;;;;;;
3139500570;Provincie Noord-Brabant;VRI372;N321 - Burgemeester Thijssenstraat te Beers;;51,7267140;5,8265050;TLC;31395;;7AA3023A;6D56FD23-9645-411A-989E-8E243822AA4D;570;;;;;;;;;;;
3139500571;Provincie Noord-Brabant;VRI372_1;;;51,7265730;5,8261430;Intersection;31395;571;;;571;;;;;;;;;;;
3139500580;Provincie Noord-Brabant;VRI949;N321 - A73 oost te Cuijk;;51,7311020;5,8519700;TLC;31395;;7AA30244;87724D3E-B081-45AC-9C63-08E22C2B4E9F;580;;;;;;;;;;;
3139500581;Provincie Noord-Brabant;VRI949_1;;;51,7308640;5,8516620;Intersection;31395;581;;;581;;;;;;;;;;;
3139500590;Provincie Noord-Brabant;VRI950;N321 - A73 west te Cuijk;;51,7298100;5,8470180;TLC;31395;;7AA3024E;96919119-572F-4B12-8303-2CED2DC9A56B;590;;;;;;;;;;;
3139500591;Provincie Noord-Brabant;VRI950_1;;;51,7300360;5,8472560;Intersection;31395;591;;;591;;;;;;;;;;;
3139500600;Provincie Noord-Brabant;VRI555;N324 - Sint Elisabethstraat te Grave;;;;TLC;31395;;7AA30258;243963FA-41AF-4029-802C-9F0A96C092E0;600;ja;;;;;;;;;;
3139500601;Provincie Noord-Brabant;VRI555_1;;;51,7573350;5,7365320;Intersection;31395;601;;;601;;;;;;;;;;;
3139500610;Provincie Noord-Brabant;VRI556;N324 - Trompetterstraat te Grave;;51,7597940;5,7353510;TLC;31395;;7AA30262;2D41BAE3-E942-4CE1-B121-5ABA03677524;610;ja;;;;;;;;;;
3139500611;Provincie Noord-Brabant;VRI556_1;;;51,7599330;5,7348690;Intersection;31395;611;;;611;;;;;;;;;;;
3139500620;Provincie Noord-Brabant;VRI558;N324 - Mgr Borretweg te Grave;;51,7546260;5,7346850;TLC;31395;;7AA3026C;1050472F-00A6-46AB-A714-2B6162CAA70A;620;ja;;;;;;;;;;
3139500621;Provincie Noord-Brabant;VRI558_1;;;51,7543110;5,7347280;Intersection;31395;621;;;621;;;;;;;;;;;
3139500630;Provincie Noord-Brabant;VRI560;N324 - Venesteinlaan te Reek;;;;TLC;31395;;7AA30276;CF248A5B-5BD2-474B-B45C-B21195E9B692;630;ja;;;;;;;;;;
3139500631;Provincie Noord-Brabant;VRI560_1;;;51,7435400;5,7073210;Intersection;31395;631;;;631;;;;;;;;;;;
3139500640;Provincie Noord-Brabant;VRI561;N324 - Tolschestraat te Velp;;51,7453510;5,7156980;TLC;31395;;7AA30280;CEE96605-F500-4056-9B9A-15AC3E6B378F;640;ja;;;;;;;;;;
3139500641;Provincie Noord-Brabant;VRI561_1;;;51,7451960;5,7155700;Intersection;31395;641;;;641;;;;;;;;;;;
3139500650;Provincie Noord-Brabant;VRI830;N324 - Heibloemstraat te Schaijk;;;;TLC;31395;;7AA3028A;56CABF41-08B6-41B8-BC79-71C036623244;650;ja;;;;;;;;;;
3139500651;Provincie Noord-Brabant;VRI830_1;;;51,7371530;5,6497130;Intersection;31395;651;;;651;;;;;;;;;;;
3139500660;Provincie Noord-Brabant;VRI839;N324 - Zeelandsedreef te Schaijk;;51,7374900;5,6345970;TLC;31395;;7AA30294;01D74284-FE43-4C11-B697-5D7384A94D5A;660;ja;;;;;;;;;;
3139500661;Provincie Noord-Brabant;VRI839_1;;;51,7373520;5,6506400;Intersection;31395;661;;;661;;;;;;;;;;;
3139500670;Provincie Noord-Brabant;VRI729;N395 - A58 te Oirschot;;51,4934480;5,3077120;TLC;31395;;7AA3029E;6B29A254-C8DD-4A26-A3BF-1E0AFB8062C9;670;ja;;;;;;;;;;
3139500671;Provincie Noord-Brabant;VRI729_1;;;51,4933790;5,3079740;Intersection;31395;671;;;671;;;;;;;;;;;
3139500680;Provincie Noord-Brabant;VRI729_2;;;51,4944210;5,3103870;Intersection;31395;;7AA302A8;6E92E13D-602C-475E-BDA9-07C3A229941C;680;;;;;;;;;;;
3139500690;Provincie Noord-Brabant;VRI912;N395 - Willibrordusstraat te Diessen;;51,4788690;5,1772420;TLC;31395;;7AA302B2;40F24660-B900-4C79-A9F2-853AD67EBE80;690;nee;;;;;;;;;;
3139500691;Provincie Noord-Brabant;VRI912_1;;;51,4787970;5,1771660;Intersection;31395;691;;;691;;;;;;;;;;;
3139500700;Provincie Noord-Brabant;VRI913;N395 - Oranjestraat/Vestdijk te Middelbeers;;51,4707860;5,2469690;TLC;31395;;7AA302BC;0022838B-775E-494E-80A8-946FC2B54358;700;nee;;;;;;;;;;
3139500701;Provincie Noord-Brabant;VRI913_1;;;51,4706550;5,2467790;Intersection;31395;701;;;701;;;;;;;;;;;
3139500710;Provincie Noord-Brabant;VRI493;N397 - A67 noord te Eersel;;51,3724250;5,3216980;TLC;31395;;7AA302C6;466711C9-6F9F-4D27-9D3E-18E6C123BC7B;710;nee;;;;;;;;;;
3139500711;Provincie Noord-Brabant;VRI493_1;;;51,3724910;5,3212440;Intersection;31395;711;;;711;;;;;;;;;;;
3139500720;Provincie Noord-Brabant;VRI362;N615 - Bosscheweg te Beek en Donk;;51,5297680;5,6430610;TLC;31395;;7AA302D0;D5563859-DCB5-4CED-B187-A12F860C26DD;720;nee;;;;;;;;;;
3139500721;Provincie Noord-Brabant;VRI362_1;;;51,5295380;5,6428730;Intersection;31395;721;;;721;;;;;;;;;;;
3139500730;Provincie Noord-Brabant;VRI410;N615 - Oranjelaan te Beek en Donk;;51,5283250;5,6398900;TLC;31395;;7AA302DA;E0803BF9-C97D-4919-8C6C-7886E22AD71A;730;nee;;;;;;;;;;
3139500731;Provincie Noord-Brabant;VRI410_1;;;51,5283350;5,6403360;Intersection;31395;731;;;731;;;;;;;;;;;
3139500740;Provincie Noord-Brabant;VRI602;N622 - A50 oost te Eerde;;51,6012140;5,5148470;TLC;31395;;7AA302E4;D0FA80D1-33AF-4112-8CD2-D412BB77E7DF;740;nee;;;;;;;;;;
3139500741;Provincie Noord-Brabant;VRI602_1;;;51,6011070;5,5144450;Intersection;31395;741;;;741;;;;;;;;;;;
3139500750;Provincie Noord-Brabant;VRI929;N622 - A50 west te Eerde;;51,6030530;5,5088850;TLC;31395;;7AA302EE;2939A13E-52E7-4321-B8C1-38845346350A;750;nee;;;;;;;;;;
3139500751;Provincie Noord-Brabant;VRI929_1;;;51,6029830;5,5085020;Intersection;31395;751;;;751;;;;;;;;;;;
3139500760;Provincie Noord-Brabant;VRI450;N629 - Groenstraat te Oosterhout;;51,6313410;4,9113260;TLC;31395;;7AA302F8;3ED1325B-8CCA-4B51-A6BF-7A95711C3E32;760;ja;;;;;;;;;;
3139500761;Provincie Noord-Brabant;VRI450_1;;;51,6312640;4,9111410;Intersection;31395;761;;;761;;;;;;;;;;;
3139500770;Provincie Noord-Brabant;VRI733;N629 - A27 west te Oosterhout;;51,6496130;4,8787790;TLC;31395;;7AA30302;47C7530C-F359-45BD-A846-FED526CC18CD;770;ja;;;;;;;;;;
3139500771;Provincie Noord-Brabant;VRI733_1;;;51,6495320;4,8785410;Intersection;31395;771;;;771;;;;;;;;;;;
3139500780;Provincie Noord-Brabant;VRI742;N629 - A27 oost te Oosterhout;;;;TLC;31395;;7AA3030C;A47A266A-162F-4780-B565-E10303992805;780;;;;;;;;;;;
3139500781;Provincie Noord-Brabant;VRI742_1;;;;;Intersection;31395;781;;;781;;;;;;;;;;;
3139500790;Provincie Noord-Brabant;VRI948;N629 - Hoogstraat te Oosterhout;;51,6416800;4,8923870;TLC;31395;;7AA30316;67F7D05E-78ED-48D6-8A07-DD6D8E4F0943;790;ja;;;;;;;;;;
3139500791;Provincie Noord-Brabant;VRI948_1;;;51,6414280;4,8923410;Intersection;31395;791;;;791;;;;;;;;;;;
3139500800;Provincie Noord-Brabant;VRI436;N639 - Bredaseweg te Chaam;;51,5048300;4,8623040;TLC;31395;;7AA30320;E4EEFA31-FB56-412A-8C1E-F956EF51077E;800;nee;;;;;;;;;;
3139500801;Provincie Noord-Brabant;VRI436_1;;;51,5049990;4,8621910;Intersection;31395;801;;;801;;;;;;;;;;;
3139500810;Provincie Noord-Brabant;VRI605;N640 - Mon Plaisir te Etten-Leur;;51,5613380;4,6121490;TLC;31395;;7AA3032A;8A808331-1A7D-483F-BF9B-D50666CC7E01;810;nee;;;;;;;;;;
3139500811;Provincie Noord-Brabant;VRI605_1;;;51,5615550;4,6118990;Intersection;31395;811;;;811;;;;;;;;;;;
3139500820;Provincie Noord-Brabant;VRI606;N640 - Lokkerdreef te Etten-Leur;;51,5581630;4,6128680;TLC;31395;;7AA30334;757284BA-CC9B-4847-A496-E76B3FB3A9F8;820;nee;;;;;;;;;;
3139500821;Provincie Noord-Brabant;VRI606_1;;;51,5583360;4,6125490;Intersection;31395;821;;;821;;;;;;;;;;;
3139500830;Provincie Noord-Brabant;VRI607;N640 - A58 noord te Etten-Leur;;51,5555920;4,6116290;TLC;31395;;7AA3033E;6E36B82A-1493-4024-B967-38F949CD92B9;830;nee;;;;;;;;;;
3139500831;Provincie Noord-Brabant;VRI607_1;;;51,5557540;4,6114510;Intersection;31395;831;;;831;;;;;;;;;;;
3139500840;Provincie Noord-Brabant;VRI608;N640 - A58 zuid te Etten-Leur;;51,5537060;4,6100160;TLC;31395;;7AA30348;44E54C50-1EDD-4794-9674-B266C9F29456;840;nee;;;;;;;;;;
3139500841;Provincie Noord-Brabant;VRI608_1;;;51,5538680;4,6102860;Intersection;31395;841;;;841;;;;;;;;;;;
3139500850;Provincie Noord-Brabant;VRI638;N69 - A67 noord;;;;TLC;31395;;7AA30352;C8DAE82D-A912-4D10-A773-199BB2E14830;850;ja;;;;;;;;;;
3139500851;Provincie Noord-Brabant;VRI638_1;;;;;Intersection;31395;851;;;851;;;;;;;;;;;
3139500860;Provincie Noord-Brabant;VRI639;N69 - A67 zuid;;;;TLC;31395;;7AA3035C;91DF24C1-E84A-4597-B922-43D3A805D3AA;860;ja;;;;;;;;;;
3139500861;Provincie Noord-Brabant;VRI639_1;;;;;Intersection;31395;861;;;861;;;;;;;;;;;
3139500870;Provincie Noord-Brabant;VRI640;N69 - De Locht;;;;TLC;31395;;7AA30366;03AB1A71-8189-4611-92D2-3A8803EF791D;870;ja;;;;;;;;;;
3139500871;Provincie Noord-Brabant;VRI640_1;;;;;Intersection;31395;871;;;871;;;;;;;;;;;
3139500880;Provincie Noord-Brabant;BSM-N279;N279 Bandenspanningsmeting km 51.8 - 52.5;N279 BSM;51,5723367;5,5929531;TLC;31395;;7AA30370;6AC0F021-4C2A-468F-A311-94F65ED8A473;880;;;;;Dynniq;Nee;Nee;Nee;Nee;;
3139500881;Provincie Noord-Brabant;;N279 Bandenspanningsmeting km 51.8 - 52.5 Meetsensor P1;;51,5723028;5,5928546;Intersection;31395;881;;;881;;;;;;;;;;;
3139500890;Provincie Noord-Brabant;VRI739;N629 - provincialeweg;;51,6446040;4,8886600;TLC;31395;;7AA3037A;1C15B97D-FB04-4F51-9A25-307A80788824;890;;;;;;;;;;;
3139500891;Provincie Noord-Brabant;VRI739_1;;;51,6446810;4,8887670;Intersection;31395;891;;;891;Ja;;;;;;;;;;
3139600010;Provincie Noord-Holland;201343;N201-Verlengde Koolhovenlaan;;52,2849559;4,7552863;TLC;31396;;7AA4000A;34F8DA7A-573E-4073-93C6-6F7888C75EED;10;Ja;V90636;Dynniq;Wegbeheerder;Dynniq;Ja;Ja;Ja;Nee;;
3139600011;Provincie Noord-Holland;201343-1;N201-Verlengde Koolhovenlaan;;52,2853055;4,7553463;Intersection;31396;11;;;11;;;;;;;;;;;
3139600020;Provincie Noord-Holland;522113;N522-Amstelslag;;52,2973063;4,8947792;TLC;31396;;7AA40014;6191996B-D122-43AE-BA05-CDF5F6CB5DB0;20;Ja;VT450758;Vialis;Wegbeheerder;Vialis;Ja;Ja;Nee;Ja;;
3139600021;Provincie Noord-Holland;522113-1;N522-Amstelslag;;52,2974636;4,8952148;Intersection;31396;21;;;21;;;;;;;;;;;
3139600030;Provincie Noord-Holland;201234;N201 - Verbindingsweg N22-N205;;52,3239501;4,6590519;TLC;31396;;7AA4001E;6F32E0CE-2471-425E-8D6C-70AD9D21E038;30;Ja;200.324;Swarco;Wegbeheerder;Swarco;Ja;Ja;Nee;Nee;;
3139600031;Provincie Noord-Holland;201234-1;N201 - Verbindingsweg N22-N205;;52,3239100;4,6586430;Intersection;31396;31;;;31;;;;;;;;;;;
